transaction_id,user_id,transaction_amount,transaction_timestamp,user_location,merchant_location,merchant_category,device_id,device_type,payment_method,account_balance,transaction_status,ip_address,hour,day,is_fraud
TXN-62DC5005103C,USR0015,3163.429263670782,2024-04-15 04:50:00.000000,66,41,2,138,1,3,0.0,success,526,4,0,0
TXN-628755C3137C,USR0017,1544.78,2024-03-18 04:46:47.418314,12,9,12,159,1,2,86718.85,success,460,4,0,0
TXN-BEDBDF42F6CC,USR0076,6872.91,2024-01-09 22:23:34.000000,10,3,3,106,1,1,0.0,success,204,22,1,0
TXN-D02546F7F397,USR0068,967.0023469279504,2024-01-10 09:53:33.484421,27,17,9,144,1,2,5934.31,success,45,9,2,0
TXN-A1F812D33471,USR0032,2681.187366923383,2024-04-17 11:32:14.000000,20,14,6,54,0,0,16257.43,success,936,11,2,0
TXN-720CE729F965,USR0060,7685.28,2024-02-04 07:53:40.000000,50,31,8,184,2,1,34215.81,failed,759,7,6,1
TXN-858EBA9424F7,USR0025,9233.0,2024-04-08 07:24:57.116911,63,9,4,50,2,0,68661.03,success,1111,7,0,0
TXN-EB039B6DACAA,USR0050,5890.914694702488,2024-06-15 04:28:59.796821,31,21,5,165,0,0,88715.64,success,769,4,5,0
TXN-37E78D8E9EDA,USR0041,1058.5129044233038,2024-01-27 21:02:11.000000,66,32,8,131,2,3,68661.03,failed,966,21,5,1
TXN-FB15C2F4C596,USR0028,1485.9230286536272,2024-03-03 09:28:00.000000,8,6,8,66,0,2,146844.75,success,2,9,6,0
TXN-65256E09CAAD,USR0009,3399.7326576855703,2024-02-20 00:00:00.000000,63,9,2,123,2,0,99982.22,success,1202,0,1,0
TXN-FED4178BBE48,USR0046,5397.93,2024-02-20 00:10:12.000000,13,10,5,181,1,1,68661.03,success,745,0,1,0
TXN-541287291D50,USR0011,1619.0,2024-03-31 05:11:03.000000,7,3,3,56,0,0,0.0,success,1200,5,6,0
TXN-433E4742F4E1,USR0079,11086.23032375217,2024-04-17 17:54:00.000000,62,39,5,72,2,3,72473.36,success,111,17,2,0
TXN-C6ED60E6E0A6,USR0075,1841.6229021349636,2024-04-18 13:06:00.000000,45,31,9,199,1,0,145479.54,success,1005,13,3,0
TXN-5682F3F1A3D5,USR0007,497.04,2024-03-21 21:58:08.992361,34,11,8,174,0,1,57196.01,success,950,21,3,0
TXN-E71B48B458D2,USR0039,5463.734392874177,2024-01-20 15:02:32.861644,31,21,9,204,1,2,84061.62,success,429,15,5,0
TXN-3C1E9B1CCC67,USR0021,0.0,2024-03-10 02:48:00.000000,57,5,5,127,0,3,113367.71,success,1178,2,6,0
TXN-FCBCDEAC17EE,USR0067,4712.88,2024-01-21 15:34:00.000000,33,20,1,139,1,0,101804.48,success,1146,15,6,0
TXN-F889D7E8DF3A,USR0042,1204.1398332714725,2024-05-30 04:45:00.000000,54,32,3,170,2,1,47924.21,success,1160,4,3,0
TXN-1955D7A6421E,USR0015,3768.5366473609297,2024-04-03 00:00:00.000000,39,17,6,138,1,3,11980.63,success,509,0,2,0
TXN-49E06A3B3102,USR0046,4972.449598212906,2024-02-22 22:51:00.000000,45,8,3,181,1,1,0.0,success,741,22,3,0
TXN-F0F6CFC6E5B0,USR0041,3720.15,2024-05-01 03:53:43.000000,39,41,5,161,2,1,116238.18,success,959,3,2,0
TXN-96E62E2DADBD,USR0049,372.88418721138345,2024-04-29 15:06:00.000000,13,27,10,147,1,0,65775.93,success,491,15,0,0
TXN-519EA27FF0A5,USR0033,2394.1619003661585,2024-02-12 00:00:00.000000,0,1,2,196,1,2,175472.36,success,339,0,0,0
TXN-A7B58965D481,USR0030,1336.5040856245355,2024-06-05 01:46:58.000000,12,11,6,186,0,1,7919.4,success,20,1,2,0
TXN-AD1AC7D65570,USR0020,9007.817433417718,2024-04-02 10:04:29.870557,62,21,9,49,1,0,94917.96,success,1234,10,1,0
TXN-7F7A9AE404C1,USR0050,0.0,2024-06-17 14:53:41.162219,33,21,4,165,2,2,76922.75,success,767,14,0,0
TXN-5FFD57AF43E6,USR0078,2716.4873,2024-01-20 01:44:07.693843,43,43,9,180,2,3,44145.41,success,494,1,5,0
TXN-FA2BD9DF2BB1,USR0080,4387.423834723287,2024-03-11 04:19:48.897752,46,26,8,59,2,0,90741.21,success,796,4,0,0
TXN-52614D468DAF,USR0031,8525.885619345952,2024-02-18 19:01:00.000000,67,8,2,146,1,2,188386.33,success,479,19,6,0
TXN-D60F0DC6BF77,USR0066,7026.0,2024-01-25 20:50:40.000000,61,18,10,70,0,1,102846.71,success,647,20,3,0
TXN-E0203326CE1B,USR0010,4.0,2024-03-21 23:46:42.000000,59,36,12,22,0,0,95592.08,pending,471,23,3,0
TXN-23871A52A33A,USR0005,1782.3408,2024-03-03 18:18:54.000000,27,38,9,130,1,3,38962.31,success,1214,18,6,0
TXN-2C81089A5200,USR0016,2154.0,2024-03-15 15:10:00.000000,20,13,4,188,0,3,13613.81,success,370,15,4,0
TXN-0FFC0146B51F,USR0030,29116.15,2024-03-15 00:34:00.000000,46,28,9,35,1,2,5353.91,success,23,0,4,0
TXN-ACCD3FEA4A57,USR0019,143.51894001696445,2024-02-03 06:03:11.605615,56,34,9,167,0,1,144402.56,success,534,6,5,0
TXN-60F51AE2BA5B,USR0016,2103.0,2024-03-11 08:21:25.985768,18,14,2,185,0,1,26141.56,success,376,8,0,0
TXN-13C79D8D9C5B,USR0009,599.3755361853991,2024-02-16 19:08:06.455766,14,11,1,123,1,0,105303.09,success,1290,19,4,0
TXN-081F8356E488,USR0006,5492.229638341742,2024-06-25 22:13:42.000000,50,31,2,192,0,2,79524.94,success,866,22,1,0
TXN-6352B848BF17,USR0067,5555.4062957125225,2024-06-28 12:50:17.000000,31,39,7,52,0,0,108759.91,success,1151,12,4,0
TXN-707745B867A1,USR0065,3202.88,2024-03-29 13:10:09.410617,11,43,1,142,2,3,26658.03,pending,153,13,4,0
TXN-C18A641BD523,USR0010,3875.430468326054,2024-06-18 14:44:17.000000,45,10,6,178,0,0,110051.63,success,472,14,1,0
TXN-1F42DE19D894,USR0077,2332.1909713135324,2024-03-16 20:07:28.910617,43,4,2,78,0,2,54579.45,success,1244,20,5,0
TXN-79796AA3804D,USR0042,3217.0,2024-01-13 09:11:05.000000,49,30,2,201,2,1,43159.24,success,1272,9,5,0
TXN-B9E11EEAE590,USR0053,2526.3436,2024-05-08 11:12:00.000000,47,37,7,76,1,2,96685.27,success,686,11,2,0
TXN-197CD03E60C6,USR0027,5163.95413402667,2024-05-09 01:47:00.000000,11,36,3,191,1,2,40953.53,success,448,1,3,0
TXN-0C0B259D942E,USR0018,5595.71,2024-01-31 01:33:03.000000,62,20,4,92,2,2,49612.34,success,134,1,2,0
TXN-F6E4163514E0,USR0079,6914.787479546203,2024-04-03 16:41:20.675715,31,21,6,120,2,1,151346.85,success,106,16,2,0
TXN-C0A73199FBDE,USR0044,2994.67,2024-05-07 00:05:10.000000,62,20,3,164,2,0,147984.92,success,1081,0,1,0
TXN-ECAE088C14EA,USR0071,3427.6875298201458,2024-02-08 20:20:37.000000,33,21,9,84,0,3,110266.44,success,597,20,3,0
TXN-5B4C62530E8F,USR0026,2828.752342896654,2024-06-08 18:58:32.211742,50,31,2,155,1,0,103098.54,success,367,18,5,0
TXN-61CAF28807D1,USR0057,978.11,2024-01-29 10:24:29.696041,27,38,7,43,2,1,37717.7,success,323,10,0,0
TXN-5BC79335BD8E,USR0078,9058.69,2024-02-03 22:15:21.890713,4,4,10,180,0,2,0.0,success,498,22,5,0
TXN-FE54F30EF322,USR0033,1692.0,2024-03-01 00:00:00.000000,0,1,9,104,1,2,153709.97,success,327,0,4,0
TXN-710C775F8061,USR0042,9147.73,2024-04-19 02:18:40.000000,50,32,1,201,2,0,37301.38,success,1169,2,4,0
TXN-B422F4B1342D,USR0008,302.5797312510865,2024-04-12 05:13:43.590413,20,14,1,189,1,2,43151.48,success,683,5,4,0
TXN-2C0CE0B48F11,USR0066,4313.4981765858065,2024-01-18 14:21:10.206942,23,18,5,70,0,0,119529.69,success,633,14,3,0
TXN-B554A8FC0CED,USR0077,0.0,2024-02-23 23:46:44.000000,46,42,8,78,1,2,83592.5,success,1253,23,4,0
TXN-93D0D0FC1685,USR0065,3686.711786219328,2024-03-30 07:03:40.000000,0,34,1,157,2,1,21362.81,success,1290,7,5,0
TXN-6C7646B4F322,USR0060,10052.86685942602,2024-02-01 19:33:38.000000,50,31,8,99,2,2,45667.13,success,748,19,3,0
TXN-C59D01C8A5D2,USR0051,0.0,2024-05-16 00:00:00.000000,33,20,8,46,2,0,75111.97,success,877,0,3,0
TXN-7BC635FE89ED,USR0023,10054.21,2024-02-19 22:41:53.000000,37,23,3,137,2,0,0.0,success,547,22,0,0
TXN-9E4DCC56D6BA,USR0030,1103.62,2024-02-29 15:47:26.000000,55,33,12,35,2,1,6815.78,success,1289,15,3,0
TXN-8238BFB13B4F,USR0077,1842.99,2024-03-05 00:08:00.000000,4,26,2,78,0,2,70723.01,success,1246,0,1,0
TXN-D6786DFB718B,USR0023,70632.36,2024-05-27 15:53:49.000000,37,23,3,137,0,1,0.0,success,340,15,0,0
TXN-AD7A75448AB4,USR0042,1946.630840032076,2024-05-27 00:00:00.000000,50,31,5,201,2,1,52104.02,success,1167,0,0,0
TXN-4DE5BEF6FBCF,USR0018,3436.5385949925776,2024-01-20 01:47:37.388519,33,39,5,143,2,2,87303.57,failed,131,1,5,1
TXN-6EFDC186969F,USR0025,2913.8953809070936,2024-04-13 11:35:00.000000,12,22,1,202,2,0,16983.49,success,1127,11,5,0
TXN-D29DF1E5D250,USR0052,5671.2635,2024-03-17 22:30:59.000000,45,25,2,68,1,1,133902.47,success,396,22,6,0
TXN-73AA14C073E3,USR0070,11161.0,2024-04-01 19:05:28.832272,67,28,5,61,1,3,161624.39,success,922,19,0,0
TXN-9D1611C9397D,USR0025,0.0,2024-04-12 14:10:38.000000,14,22,5,202,0,0,36967.04,failed,1121,14,4,1
TXN-8AE3EB4F5777,USR0042,2665.958828215658,2024-05-19 10:45:00.000000,50,31,10,170,2,2,64994.81,success,1156,10,6,0
TXN-EAF6C857FFFD,USR0057,4663.088353422271,2024-02-04 14:25:48.080276,45,10,1,223,0,0,6204.66,success,319,14,6,0
TXN-EA48DCAE0B8E,USR0028,2315.75,2024-01-28 10:40:40.000000,43,43,3,63,0,2,139062.0,success,1027,10,6,0
TXN-5A6226F474E8,USR0042,2002.7008594378449,2024-05-17 03:27:00.000000,33,39,5,42,2,1,67660.77,success,1158,3,4,0
TXN-26F782C7478F,USR0013,5449.196083487919,2024-06-20 19:11:48.000000,37,41,1,40,1,3,0.0,success,724,19,3,0
TXN-F72BFA3B8AFD,USR0027,1262.5707026478144,2024-05-18 07:12:00.000000,11,28,12,191,2,2,12371.58,success,441,7,5,0
TXN-041434AFBCDB,USR0017,8006.0,2024-03-14 05:12:13.222917,63,9,12,159,0,2,88263.63,success,463,5,3,0
TXN-C436ECA6566F,USR0065,3329.7881546478484,2024-03-28 00:00:00.000000,11,4,12,182,2,1,26658.03,success,159,0,3,0
TXN-B984036407F3,USR0050,6590.82,2024-06-13 20:45:00.000000,62,20,8,165,2,2,105998.99,failed,1290,20,3,1
TXN-8E08525A99C9,USR0009,4560.82,2024-02-15 18:22:14.420164,63,9,8,223,2,0,105902.47,success,1201,18,3,0
TXN-5A44081B4B8B,USR0029,2026.484475189753,2024-03-08 14:29:08.771410,56,0,6,96,1,1,26581.74,success,579,14,4,0
TXN-A1BF06C66567,USR0061,2240.7890231751403,2024-04-04 16:32:02.918654,27,19,1,153,0,3,127929.97,success,81,16,3,0
TXN-2E3C8BAA05FA,USR0021,1800.612079856211,2024-03-03 00:36:03.667031,10,35,8,77,1,2,142806.01,success,1174,0,6,0
TXN-215D648B61E3,USR0061,1089.6656687139018,2024-03-27 08:14:43.581572,29,38,1,153,2,0,139241.86,success,90,8,2,0
TXN-E8C3C0010035,USR0027,2914.7122486441303,2024-05-09 10:34:26.430462,46,28,12,191,1,2,38038.82,success,433,10,3,0
TXN-45158649F032,USR0047,1097.51,2024-06-02 20:17:18.000000,33,21,9,101,2,1,50036.91,success,418,20,6,0
TXN-B81323C58AAB,USR0032,2339.96,2024-04-02 13:16:10.000000,18,14,8,195,2,2,39750.77,success,940,13,1,0
TXN-E2F3A4A25C48,USR0002,640.3546120031289,2024-03-16 22:19:51.000000,33,21,6,93,1,1,81128.51,success,996,22,5,0
TXN-95AD604A5662,USR0043,393.23,2024-05-26 14:45:54.405201,60,29,5,198,1,2,124123.52,success,235,14,6,0
TXN-478E7B4A1466,USR0003,627.77,2024-05-26 00:31:37.000000,39,41,5,111,1,3,40172.88,success,182,0,6,0
TXN-665833DD7594,USR0002,837.5015327191229,2024-03-06 14:08:18.013223,62,20,2,93,1,2,85498.94,success,992,14,2,0
TXN-AFE0803D4372,USR0044,3184.9,2024-03-16 10:11:00.000000,62,39,9,164,2,3,68661.03,success,1083,10,5,0
TXN-C1EF1976C5AF,USR0042,2031.05,2024-05-19 01:27:00.000000,50,32,4,170,2,1,67660.77,failed,1168,1,6,1
TXN-AD74546351F3,USR0058,3700.12,2024-06-04 00:00:00.000000,12,9,12,223,2,2,159009.94,success,710,0,1,0
TXN-BD5F056B7253,USR0044,775.49,2024-03-22 17:35:27.000000,30,21,1,164,2,0,165153.57,success,1089,17,4,0
TXN-FEB699B1B421,USR0062,2910.0,2024-03-07 18:03:30.000000,54,32,9,90,2,1,59624.5,failed,1145,18,3,1
TXN-BB2DDC32212A,USR0069,2612.2043,2024-02-28 10:48:00.000000,37,24,6,117,2,3,110527.35,success,906,10,2,0
TXN-97AD8DD8E136,USR0056,2712.89,2024-01-16 23:57:00.000000,23,17,10,151,1,1,160513.64,success,978,23,1,0
TXN-2D65BB962AC2,USR0039,9244.02,2024-01-23 14:16:55.087471,31,20,1,204,1,2,64806.92,success,422,14,1,0
TXN-E354E4217F1F,USR0001,525.07,2024-05-01 09:37:33.240547,20,13,6,177,0,0,51140.61,success,850,9,2,0
TXN-B4CDECD10264,USR0051,582.94,2024-05-15 20:56:28.000000,33,11,3,152,2,2,75605.39,success,881,20,2,0
TXN-DA145B1C99DD,USR0056,2033.9908246952828,2024-04-23 13:40:59.000000,61,38,6,151,1,4,162216.72,success,989,13,1,0
TXN-A79F4B3BC848,USR0019,165.59424338841924,2024-02-14 03:01:41.000000,0,0,8,32,0,1,143242.94,success,537,3,2,0
TXN-B41BE0DDCDF2,USR0016,2539.720511758436,2024-03-12 08:14:20.897207,20,37,9,188,0,3,19889.31,success,378,8,1,0
TXN-AE18F9F61BC7,USR0072,6021.0,2024-06-26 14:00:45.000000,31,39,1,75,0,0,52317.27,success,189,14,2,0
TXN-561AB2C178F4,USR0011,1886.2467064780567,2024-03-09 19:01:38.162965,57,5,6,223,0,4,51746.08,failed,1290,19,5,1
TXN-8184F026D379,USR0051,422.82,2024-05-30 00:09:00.000000,31,20,1,152,2,0,72524.4,success,879,0,3,0
TXN-82F67213154C,USR0006,3103.6584324043138,2024-06-11 17:37:30.990353,69,32,12,173,1,3,119861.21,failed,875,17,1,1
TXN-16A7D767031E,USR0013,5608.9940399048,2024-06-21 07:08:55.263980,66,24,5,40,0,2,0.0,success,732,7,4,0
TXN-8F1105741194,USR0017,4916.311830170674,2024-03-27 23:12:43.766184,34,22,4,159,1,1,33009.21,success,457,23,2,0
TXN-A5E854986BA8,USR0058,7602.004996992986,2024-06-08 18:06:12.697129,63,11,6,135,1,2,138882.76,success,706,18,5,0
TXN-9563305F43F2,USR0032,3355.2,2024-04-12 09:16:00.000000,39,23,7,195,2,0,22256.61,success,935,9,4,0
TXN-C4B93D7267A4,USR0065,1486.9444127727209,2024-04-03 12:52:00.000000,11,43,6,157,2,3,7659.21,success,1290,12,2,0
TXN-E8A5986585A4,USR0049,476.6282398489541,2024-04-24 19:13:00.000000,41,12,2,147,1,1,67598.75,success,492,19,2,0
TXN-8D0535B3CF80,USR0021,6423.44,2024-03-04 23:06:03.203768,57,2,8,171,2,0,68661.03,success,1186,23,0,0
TXN-0CC1E2FAAD65,USR0080,1512.6787431120304,2024-03-28 16:38:56.000000,11,8,7,59,2,0,68661.03,failed,788,16,3,1
TXN-6E28006887AF,USR0031,3777.7557649809905,2024-03-03 15:31:42.000000,67,17,6,146,2,2,158870.13,success,483,15,6,0
TXN-FF6039B05017,USR0009,3271.8986449615277,2024-02-06 12:53:11.610043,34,9,7,223,2,3,117228.5,failed,1209,12,1,1
TXN-C03AFECDEF6C,USR0011,5377.301816705221,2024-03-14 04:09:56.777716,2,7,5,100,0,0,34129.85,success,1196,4,3,0
TXN-00857C790C38,USR0019,1269.39,2024-03-02 03:02:09.000000,17,37,4,34,2,1,142710.24,success,533,3,5,0
TXN-9795706F15A2,USR0075,2.68,2024-06-02 17:12:35.000000,3,35,12,16,1,0,126768.02,success,1013,17,6,0
TXN-657DA2AE69DF,USR0051,663.7210902720722,2024-06-03 06:25:42.000000,33,20,9,152,2,3,70867.15,success,886,6,0,0
TXN-F9D15BBD45D8,USR0047,1544.582146915047,2024-06-16 17:50:17.000000,31,39,1,101,1,1,37702.63,failed,412,17,6,1
TXN-9E3F0A7E1563,USR0043,402.12,2024-05-28 17:07:53.000000,60,29,7,88,1,2,123721.4,success,229,17,1,0
TXN-AAD329FBAD37,USR0050,2711.0123972325914,2024-04-07 19:23:25.000000,31,18,1,165,0,0,28091.76,success,1290,19,6,0
TXN-1B623A7CDA19,USR0020,6862.7678,2024-04-14 17:11:00.000000,62,39,5,49,1,2,74932.82,success,1234,17,6,0
TXN-E7E0A9D6F3CB,USR0016,1456.5774364676631,2024-03-12 07:38:00.000000,60,37,1,172,1,3,22429.03,success,372,7,1,0
TXN-CF91450C398A,USR0053,3593.81,2024-05-14 08:37:19.000000,20,15,1,76,2,0,85021.29,success,687,8,1,0
TXN-EDA8720130AA,USR0020,8306.79479456148,2024-04-17 10:29:00.000000,33,20,10,49,1,0,66626.02,success,1288,10,2,0
TXN-DD067066E8C9,USR0080,4014.866245501249,2024-02-29 15:00:29.000000,46,28,9,59,2,3,126567.3,success,794,15,3,0
TXN-E91140A0B337,USR0005,7171.68,2024-02-25 17:09:37.000000,27,19,5,130,0,0,57087.91,success,1212,17,6,0
TXN-B2325A4A876F,USR0071,5507.29,2024-03-14 04:16:09.008400,31,21,12,84,1,1,52291.49,success,588,4,3,0
TXN-E10982FDE54B,USR0075,2358.003914894528,2024-04-10 03:09:24.000000,58,36,3,199,1,0,162491.8,success,1009,3,2,0
TXN-A0411BBC2D79,USR0058,5492.8172,2024-06-06 09:16:16.098139,63,11,6,135,1,2,153517.13,success,715,9,3,0
TXN-4BDA1F210AB5,USR0052,1373.700336492854,2024-03-08 01:55:32.000000,59,12,2,68,2,1,151063.09,success,403,1,4,0
TXN-A727BC524BFC,USR0066,4260.185294103014,2024-01-25 01:57:02.000000,23,10,9,110,2,0,109872.85,success,639,1,3,0
TXN-9C02BCE82C2F,USR0057,1431.2334461946082,2024-01-29 01:46:00.000000,61,38,12,43,2,0,38695.81,success,317,1,0,0
TXN-C5A9DACE388D,USR0072,9384.51,2024-06-07 12:34:58.000000,33,39,9,75,0,3,111728.69,success,193,12,4,0
TXN-63443C0D3218,USR0048,838.82,2024-01-30 00:00:00.000000,45,17,6,183,2,2,53129.83,success,78,0,1,0
TXN-851C471E2E36,USR0001,202.0,2024-05-02 00:13:16.000000,20,39,7,177,0,1,50938.46,success,842,0,3,0
TXN-02E7C6E5C78F,USR0046,5487.559801752791,2024-02-19 12:29:11.924128,45,27,4,181,1,1,0.0,success,744,12,0,0
TXN-76FEC835369C,USR0056,1659.37959150232,2024-04-16 10:59:08.000000,23,19,6,151,1,1,170845.99,success,988,10,1,0
TXN-CD9A19775B30,USR0068,1440.3913138709074,2024-01-31 21:17:25.410534,12,9,2,193,2,2,0.0,success,47,21,2,0
TXN-D5536FDAE4CE,USR0032,2560.96,2024-04-08 00:01:13.000000,18,15,4,195,2,0,30484.67,success,931,0,0,0
TXN-91374C5B80EB,USR0020,2554.031271653732,2024-03-11 00:00:00.000000,39,41,10,49,1,0,172197.09,success,1233,0,0,0
TXN-5396AE0959A8,USR0040,5729.13,2024-04-02 04:08:34.636955,20,29,9,44,0,0,15111.01,success,294,4,1,0
TXN-31A1545C3D1E,USR0023,6290.84,2024-02-02 18:54:57.000000,17,13,4,137,0,2,0.0,success,557,18,4,0
TXN-A089B7B42E2B,USR0032,0.0,2024-03-27 14:32:35.000000,18,37,5,209,1,1,12782.62,success,12,14,2,0
TXN-61C57A3763E6,USR0001,92.72,2024-04-11 15:58:36.297260,60,14,1,177,0,0,55095.33,success,851,15,3,0
TXN-95D26204B3AF,USR0023,6301.53,2024-06-09 12:07:52.000000,37,23,3,89,2,2,0.0,success,568,12,6,0
TXN-59AA6BA8C50A,USR0059,2793.5584290625184,2024-03-10 04:09:03.448920,41,10,12,223,0,2,187470.56,success,310,4,6,0
TXN-0CB17A6C798C,USR0020,6112.768986314872,2024-04-18 11:48:57.000000,33,39,9,223,1,0,60513.26,success,1222,11,3,0
TXN-1F603425A1A8,USR0029,2573.0,2024-03-16 22:35:13.667503,56,1,1,96,1,4,19785.93,success,581,22,5,0
TXN-E0294905746F,USR0079,3975.5850153134525,2024-04-21 01:40:35.285773,33,39,9,72,2,4,62550.49,success,118,1,6,0
TXN-A4D04B688FD6,USR0079,7655.69600131189,2024-04-22 04:05:41.000000,33,21,9,72,2,2,54894.79,success,113,4,0,0
TXN-76AC6DBDEDB1,USR0038,3559.40166323088,2024-04-08 16:29:22.000000,66,41,6,175,1,2,0.0,success,273,16,0,0
TXN-D9FCCED34A84,USR0024,5276.01608525745,2024-05-24 17:31:55.000000,3,3,5,85,0,0,152459.74,success,702,17,4,0
TXN-229036FD4079,USR0032,1651.070296350984,2024-04-13 01:41:58.000000,18,37,1,54,2,3,20605.54,success,939,1,5,0
TXN-A0D9CA4581DA,USR0027,7563.441886306597,2024-02-28 00:00:00.000000,21,16,1,191,1,1,0.0,success,226,0,2,0
TXN-97DAEEAB2B06,USR0063,7049.09,2024-04-27 04:06:36.000000,12,22,12,149,2,3,73113.48,success,51,4,5,0
TXN-ADED91A8FDF4,USR0022,1249.9431189996048,2024-02-22 00:04:24.967095,4,4,7,87,1,0,69993.84,success,1038,0,3,0
TXN-7A48026C6B94,USR0002,551.6329876973963,2024-06-23 05:12:08.000000,33,39,2,207,1,3,68661.03,success,1267,5,6,0
TXN-66A2C53ED497,USR0013,1678106.56,2024-05-31 15:30:23.000000,39,24,6,40,2,3,68661.03,failed,720,15,4,1
TXN-DCD379FC5515,USR0076,2921.928283733492,2024-05-14 00:00:00.000000,12,9,2,106,0,4,0.0,success,213,0,1,0
TXN-B4B2C8474BA2,USR0042,2258.6799,2024-05-16 23:28:56.467895,54,34,7,42,2,1,69663.47,success,1161,23,3,0
TXN-06F21C14DF8B,USR0008,881.5277046964466,2024-03-27 12:03:39.000000,60,14,4,179,1,2,47364.81,success,674,12,2,0
TXN-C86AE1CBFF28,USR0006,4276.6549297365455,2024-06-13 17:54:23.000000,69,44,3,173,0,3,107632.0,success,863,17,3,0
TXN-F97332876F91,USR0017,3025.341273494849,2024-03-19 18:36:23.862379,34,22,7,160,0,2,72620.77,success,459,18,1,0
TXN-B22B9FB1F79E,USR0036,9531.0,2024-02-22 15:04:53.895616,16,18,5,53,0,2,79260.23,success,805,15,3,0
TXN-4DA9F63A7A25,USR0060,9395.038116713482,2024-02-08 22:10:36.330035,54,31,8,99,1,2,0.0,success,758,22,3,0
TXN-872D8E055625,USR0075,2245.58,2024-04-01 14:50:07.000000,59,25,8,199,1,4,166885.89,success,1018,14,0,0
TXN-91FA7AEC608E,USR0041,823.72,2024-02-11 15:58:50.000000,66,23,7,161,2,1,121395.61,success,973,15,6,0
TXN-9F64693A6709,USR0014,1436.400832506971,2024-04-24 19:02:00.000000,1,1,12,109,0,1,31161.17,pending,257,19,2,0
TXN-09660F46EE6D,USR0040,5053.115325424828,2024-04-18 20:23:00.000000,20,14,3,222,1,2,0.0,success,1279,20,3,0
TXN-2A0B1E4BAD30,USR0060,5817.90723439986,2024-01-30 08:13:57.000000,54,32,12,223,2,3,55719.99,success,757,8,1,0
TXN-F683120DF065,USR0080,685.2800106438267,2024-03-10 00:00:00.000000,11,26,5,58,2,0,68661.03,success,785,0,6,0
TXN-FDD999A80D4D,USR0023,9016.868043603554,2024-01-25 13:39:43.250159,35,5,3,89,0,2,0.0,success,566,13,3,0
TXN-F7268359236C,USR0030,1865.2102902461716,2024-06-01 14:03:00.000000,63,9,10,35,2,1,13944.2,success,22,14,5,0
TXN-AA48FA892C56,USR0025,9951.140190840822,2024-04-02 00:28:44.000000,34,11,5,50,0,0,113040.5,success,1110,0,1,0
TXN-E4ABBD113896,USR0073,7582.84,2024-05-20 00:00:00.000000,7,7,5,33,0,0,0.0,success,1052,0,0,0
TXN-5F58188A430C,USR0006,5419.375453137099,2024-06-21 01:00:00.000000,69,44,3,192,0,3,91461.44,success,865,1,4,0
TXN-56A6413EC76A,USR0047,2624.5,2024-05-23 08:20:39.000000,68,8,3,101,1,0,57317.98,success,417,8,3,0
TXN-124F53D22F11,USR0044,1007.6300308363375,2024-03-20 00:48:58.000000,31,21,8,164,2,1,165929.06,success,1077,0,2,0
TXN-DBD6A607D057,USR0055,3066.209641610705,2024-03-19 22:56:39.000000,61,19,6,57,1,3,151628.63,success,662,22,1,0
TXN-7E0D33A5A400,USR0011,4481.234602871373,2024-03-17 09:34:24.071791,10,3,7,56,0,0,21186.05,success,1191,9,6,0
TXN-D1044955AA19,USR0041,717.77,2024-02-04 00:00:00.000000,66,23,12,131,2,1,124316.82,pending,975,0,6,0
TXN-8E60FB84077A,USR0051,248.26,2024-05-21 00:00:00.000000,33,20,6,46,2,0,74762.78,success,880,0,1,0
TXN-FB2A6E6E01E9,USR0070,4853.849398585781,2024-04-03 07:21:37.000000,46,26,1,61,0,2,154431.01,success,1290,7,2,0
TXN-602C97EA8F71,USR0079,4733.977921018501,2024-04-15 06:34:44.000000,31,39,3,72,2,0,97583.76,success,125,6,0,0
TXN-819C09992C16,USR0031,5400.878644574823,2024-04-22 15:33:53.000000,4,28,1,218,1,1,148092.65,success,18,15,0,0
TXN-EA654B42171C,USR0037,0.0,2024-02-04 00:00:00.000000,62,21,2,95,1,1,90872.64,success,823,0,6,0
TXN-88DFA8800335,USR0015,4879.0,2024-04-10 17:40:09.000000,37,24,9,138,1,3,0.0,pending,510,17,2,0
TXN-51919776B837,USR0039,5450.52,2024-02-01 21:57:12.000000,31,20,4,204,1,2,19702.57,success,424,21,3,0
TXN-00EC97B7E91C,USR0007,949.1489418403833,2024-03-26 08:31:46.000000,34,9,9,174,0,1,54047.18,success,949,8,1,0
TXN-70441265BA2C,USR0013,12924.203936358386,2024-06-01 21:29:11.000000,39,24,3,150,2,2,21967.35,success,718,21,5,0
TXN-18FDCAC0FBDC,USR0014,1304.66,2024-05-08 13:07:22.000000,0,34,8,122,0,0,24168.97,success,265,13,2,0
TXN-615840C13924,USR0036,0.0,2024-02-24 10:48:00.000000,16,36,9,53,0,3,69241.55,success,807,10,5,0
TXN-BA1D4AEDEFA9,USR0079,5632.66,2024-04-23 15:30:59.000000,31,21,6,72,0,0,49262.13,success,117,15,1,0
TXN-41C688F2E6A7,USR0043,266.3764142256309,2024-05-26 09:24:07.000000,20,29,5,88,1,2,124516.76,success,230,9,6,0
TXN-EFE77125DFCC,USR0057,4891.433993016959,2024-01-21 01:10:45.000000,22,23,3,43,2,1,54436.16,success,313,1,6,0
TXN-C82E0E1B4B28,USR0024,10848.987093637044,2024-05-18 23:03:02.000000,3,3,8,85,0,1,174015.45,success,703,23,5,0
